1uopwchf35nw1vp7zhkg_0000,0.7857142857142857,22,28	2.69455,-0.04067,0.02039,0.44033,-0.03982,0.20649,0.22587,0.12288,2.52756,1.21528,339.26402,62.125,320.75111,181.11801,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.78571,0,0,56.95151,-3.85999,0.06188,0.0,1.0,0.0,2.0,0.0,0.0
5jdlkqfwggei4i9v5nc_0025,0.6538461538461539,17,26	2.69455,-0.04067,0.01093,0.60641,-0.73865,-0.15533,0.31981,0.17886,2.47031,1.72409,336.41653,50.97519,310.85678,244.55447,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.65384,0,0,0.11974,-1.98,1.9724,0.0,0.0,1.0,1.0,0.0,0.0
53nttwn9r9hj911itjx_0248,0.6538461538461539,17,26	2.69455,-0.04067,-0.25156,0.07702,-0.65219,0.07562,0.15787,0.14146,2.60592,1.68089,348.18147,58.76043,226.90202,230.84097,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.65384,0,0,0.05682,-0.36,2.69555,0.0,0.0,1.0,0.0,0.0,0.0
54vfks32kuvlrxqs44h_0008,0.5925925925925926,16,27	2.69455,-0.04067,0.1502,0.44033,0.68703,-0.1252,0.44523,0.19829,2.57864,1.69869,338.7448,55.5625,41.4301,149.81366,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.59259,0,0,0.15068,-2.21999,2.17035,0.0,1.0,0.0,0.0,0.0,0.0
2b27itt4666m7a04sepx_0002,0.5862068965517241,17,29	2.69455,-0.04067,0.07151,0.59983,0.75625,-0.0992,0.37753,0.05638,2.59685,1.70924,345.74325,58.91917,137.52687,245.27095,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.58620,0,0,0.10191,-1.92,2.04114,0.0,0.0,0.0,0.0,0.0,0.0
53nttwn9r9hj911itjx_0304,0.5769230769230769,15,26	2.69455,-0.04067,0.24094,-0.25211,-0.638,-0.07389,0.0838,0.18769,2.63587,1.5816,346.21551,48.69191,49.6174,307.29393,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.57692,0,0,0.04826,0.0,2.70986,0.0,0.0,1.0,0.0,0.0,0.0
53nttwn9r9hj911itjx_0380,0.5769230769230769,15,26	2.69455,-0.04067,-0.03884,0.63594,0.63331,0.29361,0.11231,0.20203,2.5241,1.54012,354.65111,61.27244,323.08525,51.15872,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.57692,0,0,0.07934,-1.98,1.96679,0.0,0.0,1.0,0.0,0.0,0.0
25bx10yr4nsnrt5wdwqi_0001,0.5714285714285714,16,28	2.69455,-0.04067,-0.22404,0.13306,-0.78849,-0.1379,0.38205,0.15341,2.54094,1.34496,346.76278,47.3125,125.52409,360.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.57142,0,0,0.09391,-0.78,2.6494,0.0,1.0,1.0,1.0,0.0,0.0
53nttwn9r9hj911itjx_0398,0.5555555555555556,15,27	2.69455,-0.04067,0.02474,0.16898,-0.65522,0.21139,0.21985,0.09252,2.28164,1.60019,353.8154,48.74955,220.62979,244.85128,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.55555,0,0,0.06801,-1.32,2.57063,0.0,0.0,1.0,0.0,0.0,0.0
5jdlkqfwggei4i9v5nc_0006,0.5517241379310345,16,29	2.69455,-0.04067,-0.04012,0.5274,-0.52542,-0.15533,0.30173,0.07796,2.10075,1.64144,339.4998,63.37926,228.87297,305.75838,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.55172,0,0,0.12013,-2.51999,1.85648,0.0,0.0,1.0,2.0,0.0,0.0
