25lnmvjosk2o5ro9i2b_0020,0.7428571428571429,26,35	-0.10214,-2.12459,3.70328,0.53694,-0.45727,1.49109,0.30451,2.90584,0.66756,0.75171,322.36372,141.39568,25.26357,320.93317,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.74285,0,0,0.62319,-1.72,1.31306,0.0,0.0,1.0,0.0,0.0,0.0
2cp61ij5dwnhg7tdrows_0006,0.7222222222222222,26,36	-0.10214,-2.12459,3.36927,0.49568,-0.29729,1.14809,0.48171,3.01195,0.44437,0.69587,316.85838,128.70536,32.89302,206.27138,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.72222,0,0,1.85095,-3.57999,0.82435,0.0,0.0,1.0,0.0,0.0,0.0
2k64tt5p6wa7duuj2u0_0005,0.7027027027027027,26,37	-0.10214,-2.12459,5.33525,0.19574,-0.27807,1.56857,0.36102,2.76251,0.4963,0.79173,-34.375,147.1875,306.3354,26.83229,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.70270,0,0,1.64588,-2.97999,0.78143,0.0,1.0,1.0,2.0,0.0,0.0
2k64tt5p6wa7duuj2u0_0049,0.7027027027027027,26,37	-0.10214,-2.12459,5.33525,0.21877,-0.02317,1.56857,0.52501,2.45798,0.63774,0.62547,-34.375,147.0,306.3354,35.77639,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.70270,0,0,0.51804,-3.19999,1.53734,0.0,1.0,1.0,0.0,0.0,0.0
2aqsbewhpqxwwspp85h_0003,0.7027027027027027,26,37	-0.10214,-2.12459,5.54755,0.4382,-0.4475,1.66099,0.41066,2.22694,0.91395,0.57858,306.36186,139.79071,30.89198,215.57485,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.70270,0,0,0.59776,-2.43999,1.21673,0.0,0.0,1.0,1.0,0.0,0.0
2k64tt5p6wa7duuj2u0_0015,0.6944444444444444,25,36	-0.10214,-2.12459,5.33525,0.14968,-0.06951,1.56857,0.34185,2.20029,0.63402,0.79173,-34.375,147.1875,306.3354,26.83229,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.69444,0,0,0.54069,-3.21999,1.39351,0.0,1.0,1.0,1.0,0.0,0.0
2k64tt5p6wa7duuj2u0_0007,0.6857142857142857,24,35	-0.10214,-2.12459,5.33525,0.14968,-0.06951,1.56857,0.38018,2.07145,0.63402,0.79173,-34.375,147.1875,306.3354,26.83229,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.68571,0,0,0.51569,-3.21999,1.41187,0.0,1.0,1.0,2.0,0.0,0.0
2k64tt5p6wa7duuj2u0_0026,0.6857142857142857,24,35	-0.10214,-2.12459,5.33525,0.14968,-0.06951,1.56857,0.38018,2.07145,0.63774,0.62547,-34.375,147.0,306.3354,35.77639,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.68571,0,0,0.51569,-3.21999,1.41187,0.0,1.0,1.0,1.0,0.0,0.0
2k64tt5p6wa7duuj2u0_0043,0.6857142857142857,24,35	-0.10214,-2.12459,5.33525,0.21877,-0.02317,1.56857,0.59529,2.82108,0.6638,0.77392,-34.375,147.0,306.3354,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.68571,0,0,0.6252,-3.15999,1.4541,0.0,1.0,1.0,0.0,0.0,0.0
2k64tt5p6wa7duuj2u0_0057,0.6857142857142857,24,35	-0.10214,-2.12459,5.33525,0.14968,-0.06951,1.56857,0.41852,2.15344,0.63402,0.79173,-34.375,147.1875,306.3354,26.83229,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.68571,0,0,0.55028,-3.21999,1.38718,0.0,1.0,1.0,0.0,0.0,0.0
