3h621efzg2qvm7w9np7_0003,0.6666666666666666,20,30	0.55851,1.6516,-1.76329,-2.1087,-0.54839,-0.35185,0.20619,0.36548,1.22508,0.98421,113.53027,27.93195,65.93368,53.44646,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.66666,0,0,0.04172,0.0,2.49185,0.0,0.0,0.0,0.0,0.0,0.0
1jd8ggtwb39tleia7q75_0000,0.6551724137931034,19,29	0.55851,1.6516,1.33066,0.75369,0.91969,0.75846,0.35894,0.22324,1.62444,0.91594,118.16774,13.18068,108.74559,124.37474,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.65517,0,0,0.54217,-1.56,0.83259,0.0,0.0,1.0,1.0,0.0,0.0
14ojn2sxzbs2tan2n8s3_0002,0.6296296296296297,17,27	0.55851,1.6516,-1.60776,-0.84349,0.96362,0.24047,0.30906,0.34646,1.33448,0.94134,102.4,25.71983,64.8,238.82987,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.62962,0,0,0.10534,-0.76,2.18882,0.0,1.0,1.0,0.0,0.0,0.0
1jadassuqpf3mvc00cpv_0000,0.6296296296296297,17,27	0.55851,1.6516,4.88652,1.34141,-1.062,0.4754,0.48753,0.35389,1.40566,0.96781,106.83905,28.81735,110.66281,116.38854,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.62962,0,0,0.0168,0.0,5.20535,0.0,0.0,1.0,2.0,0.0,0.0
4ogwhjd6d9avz0jtafh_0002,0.6206896551724138,18,29	0.55851,1.6516,1.81011,0.3247,0.32878,-0.714,0.49225,0.2026,1.20674,1.11783,121.36625,21.76608,251.07564,236.96034,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.62068,0,0,0.24927,-5.03999,1.80532,0.0,0.0,0.0,0.0,0.0,0.0
1jadassuqpf3mvc00cpv_0035,0.6206896551724138,18,29	0.55851,1.6516,1.64696,-0.17262,1.84267,0.50226,0.42112,0.0926,1.23685,0.93079,112.57836,31.52422,252.35982,123.31362,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.62068,0,0,0.16541,-1.04,1.23125,0.0,0.0,1.0,0.0,0.0,0.0
1bj3vrfrgvfdk3gqcttb_0001,0.6071428571428571,17,28	0.55851,1.6516,1.39261,1.53055,-0.42919,0.45499,0.509,0.11398,1.62743,0.85285,109.16286,19.11932,290.32859,126.68237,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.60714,0,0,0.07899,-0.38,2.1282,0.0,0.0,0.0,0.0,0.0,0.0
1jd8ggtwb39tleia7q75_0001,0.6071428571428571,17,28	0.55851,1.6516,1.8046,0.65835,0.33422,-0.418,0.49993,0.39058,1.44485,0.84013,106.53263,28.75886,72.92432,303.86391,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.60714,0,0,0.7013,-2.05999,0.90139,0.0,0.0,1.0,1.0,0.0,0.0
1kyzzgv0n5vbvic1ahlt_0008,0.6071428571428571,17,28	0.55851,1.6516,1.70224,0.60675,0.83633,-0.32499,0.39596,0.27204,1.16664,0.99394,118.86046,23.97674,248.37209,301.39534,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.60714,0,0,0.17925,-1.72,1.77066,0.0,1.0,0.0,0.0,0.0,0.0
4wvw0e299k4ih7oavhh_0004,0.6,18,30	0.55851,1.6516,1.47658,1.24756,1.27127,0.45115,0.15122,0.10731,1.33594,1.08776,112.51576,13.82525,74.80475,121.37681,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0,0,0.09546,-1.04,1.18696,0.0,1.0,0.0,0.0,0.0,0.0
4ogwhjd6d9avz0jtafh_0003,0.5862068965517241,17,29	0.55851,1.6516,1.81011,0.3247,0.32878,-0.714,0.49225,0.2026,1.20674,1.11783,121.36625,21.76608,251.07564,236.96034,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.58620,0,0,0.24927,-5.03999,1.80532,0.0,0.0,0.0,0.0,0.0,0.0
1kyzzgv0n5vbvic1ahlt_0004,0.5862068965517241,17,29	0.55851,1.6516,2.62591,-0.07515,0.16707,-0.32499,0.30613,0.081,1.62388,1.13295,104.15062,14.87333,251.95888,62.46797,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.58620,0,0,0.55342,-13.17999,0.92082,0.0,0.0,1.0,0.0,0.0,0.0
3uxate6st1fvf3dmhjk_0000,0.5714285714285714,16,28	0.55851,1.6516,0.4982,-0.53871,0.15865,0.43888,0.30042,0.17926,1.05879,0.99771,112.1875,17.6875,290.68322,116.27329,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.57142,0,0,0.25752,0.0,1.81339,0.0,1.0,0.0,0.0,0.0,0.0
5ikf6atcj3epo4r3f6h_0028,0.5714285714285714,16,28	0.55851,1.6516,1.82286,0.00801,-0.02569,0.63159,0.41908,0.2962,1.66011,1.05717,113.60401,20.0344,261.40952,239.08738,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.57142,0,0,124.41588,-5.67999,0.05031,0.0,0.0,1.0,0.0,0.0,0.0
4ogwhjd6d9avz0jtafh_0017,0.5714285714285714,16,28	0.55851,1.6516,10.7275,0.01525,0.05165,-0.76162,0.26582,0.10715,1.27225,0.9368,104.11702,17.45332,284.57268,296.17561,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.57142,0,0,1.53615,-14.79999,0.42835,0.0,0.0,0.0,0.0,0.0,0.0
1jd8ggtwb39tleia7q75_0008,0.5714285714285714,16,28	0.55851,1.6516,2.66309,0.05243,0.3918,-0.418,0.4319,0.1318,1.63797,0.87406,104.01367,17.63456,69.52611,69.63222,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.57142,0,0,0.06082,0.0,3.19253,0.0,0.0,1.0,0.0,0.0,0.0
1jd8ggtwb39tleia7q75_0005,0.5357142857142857,15,28	0.55851,1.6516,2.63081,0.05477,0.05329,-0.418,0.42793,0.30356,1.37556,1.02687,107.90319,20.12177,114.4739,126.15839,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.53571,0,0,6.22957,-8.4,0.25662,0.0,0.0,1.0,0.0,0.0,0.0
1jadassuqpf3mvc00cpv_0002,0.5357142857142857,15,28	0.55851,1.6516,-4.99679,1.69867,0.71953,0.4754,0.46251,0.38452,1.2512,0.90531,114.66688,18.42486,288.84951,242.0505,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.53571,0,0,0.0163,-0.2,5.27653,0.0,0.0,1.0,2.0,0.0,0.0
1jd8ggtwb39tleia7q75_0018,0.5185185185185185,14,27	0.55851,1.6516,0.58044,0.68347,1.82779,0.40943,0.30527,0.10247,1.50421,1.20566,116.37019,26.42976,285.97823,59.3597,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.51851,0,0,0.48064,-0.86,0.6308,0.0,0.0,0.0,0.0,0.0,0.0
3k0h8dp5eipoalhazv1_0000,0.5185185185185185,14,27	0.55851,1.6516,1.22421,-1.32437,1.45008,0.3135,0.31272,0.36371,1.66352,0.98395,110.54711,24.35622,253.91783,293.6812,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.51851,0,0,0.10665,-0.59999,1.72119,0.0,0.0,1.0,1.0,0.0,0.0
