588013383816904792 0 1 0.868421052631579 0.57769,-0.37316,-1.03833,1.1466,0.04976,-0.96384,0.90374,0.65512,0.19206,0.26392,81.1,103.9,321.17647,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.86842,0,0,6.10944,-0.57999,0.3059,0.0,1.0,1.0,1.0,0.0,0.0
587739647284805725 0 1 0.8378378378378378 -0.30712,0.91123,4.22997,0.1273,-0.11633,-0.08909,0.32554,0.66283,0.58014,0.51788,66.18482,180.62757,52.35578,76.4466,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.83783,0,0,3.88094,-16.59999,0.36061,0.0,0.0,1.0,2.0,0.0,0.0
587724234257137777 0 1 0.7428571428571429 1.08119,-1.66798,1.3773,0.61382,-0.22718,0.19121,0.55533,0.55472,0.76031,0.3675,4.3125,141.3125,96.14906,118.50931,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.74285,0,0,1.40377,-2.57999,0.69215,0.0,1.0,0.0,2.0,0.0,0.0
587746029596311590 0 1 0.918918918918919 -0.20706,-0.12072,0.50492,-1.21488,-0.37315,0.71192,0.11928,0.51984,0.08563,0.11132,86.47896,53.02643,240.75896,143.54041,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.91891,0,0,4.98564,-0.3,0.2683,0.0,0.0,1.0,2.0,0.0,0.0
587741532784361481 0 1 0.7428571428571429 -0.10214,-2.12459,3.70328,0.53694,-0.45727,1.49109,0.30451,2.90584,0.66756,0.75171,322.36372,141.39568,25.26357,320.93317,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.74285,0,0,0.62319,-1.72,1.31306,0.0,0.0,1.0,0.0,0.0,0.0
588007005230530750 0 1 0.8235294117647058 -0.26053,-1.07287,-1.32625,0.494,-1.09116,0.30573,0.33985,0.51303,0.78119,1.09365,38.3125,35.0,297.3913,230.31055,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.82352,0,0,0.30648,-0.86,1.44475,0.0,1.0,0.0,2.0,0.0,0.0
588017604696408086 0 1 0.8285714285714286 0.77006,-0.18571,-2.39132,0.35124,-0.15366,0.12392,0.69896,0.30098,0.73101,0.19126,51.4375,136.0625,199.00621,243.7267,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.82857,0,0,0.77575,-6.18,1.02242,0.0,1.0,1.0,1.0,0.0,0.0
587742571610243080 0 1 0.8378378378378378 0.60209,-0.36672,-2.71661,1.12362,-0.3633,-1.60752,0.86132,0.98848,0.61092,0.31981,93.625,58.3125,316.39751,185.59006,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.83783,0,0,1.19122,-1.2,0.74433,0.0,1.0,1.0,1.0,0.0,0.0
587732136993882121 0 1 0.8108108108108109 -2.87284,0.90246,0.11922,-0.32624,0.22621,0.11232,0.13098,0.12058,0.6225,0.44504,121.60908,353.49482,223.34959,312.51299,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.81081,0,0,0.86733,-5.49999,0.56184,0.0,0.0,0.0,0.0,0.0,0.0
587735665840881790 0 1 0.7222222222222222 -0.8126,0.26807,1.43697,-0.5978,0.33317,0.73632,0.71454,0.92229,0.50314,0.13727,58.6094,102.66965,222.66107,326.69155,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.72222,0,0,27.36104,-1.04,0.14213,0.0,0.0,1.0,2.0,0.0,0.0
hst_NGC_6786 0 1 1.0 -1.76016,-0.40892,-4.48686,-0.2624,-0.29988,-0.53499,0.6195,0.25405,0.75273,0.45032,88.9,91.3,334.8,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.94579,-5.23999,0.76974,0.0,1.0,1.0,0.0,0.0,0.0
587739845393580192 0 1 0.6285714285714286 0.96821,-2.63044,-1.308,0.06115,-0.46585,-0.45244,0.43175,0.5064,0.3056,0.39189,53.99045,358.85824,120.02814,27.99501,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.62857,0,0,2.5969,-3.27999,0.44421,0.0,0.0,1.0,0.0,0.0,0.0
587739810496708646 0 1 0.8888888888888888 1.11881,-0.58701,-0.82414,0.02821,-0.37372,-0.15489,0.18779,0.07803,0.60697,0.21305,17.2151,89.4624,136.10656,61.45888,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.88888,0,0,0.61229,-2.51999,0.75002,0.0,0.0,1.0,1.0,0.0,0.0
587734862680752822 0 1 0.7647058823529411 -1.23326,1.43243,-0.33032,-1.08741,0.14866,0.44518,1.88471,0.63641,0.9611,0.62919,129.86153,351.85109,42.34324,110.00156,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.76470,0,0,2.18931,-1.38,0.70414,0.0,0.0,1.0,2.0,0.0,0.0
758877153600208945 0 1 0.8 0.61603,-2.03504,-2.08674,0.15118,-1.28088,0.00227,1.59475,0.77409,0.94167,0.4419,148.15624,138.73587,50.51855,305.04921,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,0,0.54462,-2.07999,1.53189,0.0,0.0,1.0,2.0,0.0,0.0
587747120521216156 0 1 0.6666666666666666 1.20338,0.67312,2.86288,0.39373,0.90206,0.99142,0.50976,2.00656,0.60806,0.86585,56.7017,47.88981,219.25002,119.45464,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.66666,0,0,1.25972,-1.92,0.89205,0.0,0.0,0.0,0.0,0.0,0.0
587739505541578866 0 1 0.8421052631578947 -0.89489,0.7566,-2.45976,-0.62975,-0.11424,-1.56026,0.41579,0.25589,0.33321,0.49565,9.99527,29.12812,246.9911,300.08676,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.84210,0,0,0.52492,-1.46,0.79793,0.0,0.0,1.0,1.0,0.0,0.0
587739153356095531 0 1 0.6764705882352942 0.47569,-0.71987,-1.03453,0.52559,0.95221,-0.27483,0.65714,1.0556,0.50885,0.25901,58.99405,38.12135,311.51571,43.77994,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.67647,0,0,0.84336,0.0,1.3498,0.0,0.0,1.0,1.0,0.0,0.0
588017604696408195 0 1 0.8421052631578947 -1.65653,-2.3295,-1.44747,-0.11958,-0.58431,-0.14458,0.52,0.39754,0.55438,0.55992,134.35282,97.90321,220.88191,293.95022,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.84210,0,0,1.74938,-3.71999,0.56104,0.0,0.0,0.0,0.0,0.0,0.0
587741391565422775 0 1 0.8 -1.92706,-1.6735,-2.03726,0.03926,-0.99865,-0.30129,2.14894,0.67286,1.20233,0.27816,156.69187,57.64911,40.83356,318.57855,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,0,0.79559,-2.65999,1.33406,0.0,1.0,0.0,0.0,0.0,0.0
587738569246376675 0 1 0.8780487804878049 -4.62932,-3.48666,8.9283,-1.14813,-0.94146,2.954,1.5577,0.6717,1.06002,0.70235,179.6,61.4,51.17647,22.94117,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.87804,0,0,0.43432,-3.03999,1.15274,0.0,1.0,1.0,0.0,0.0,0.0
587739720308818095 0 1 0.7428571428571429 2.37024,-1.36863,1.36174,0.57514,0.12638,0.08815,0.51047,0.50991,1.22022,0.49852,158.50159,39.5862,246.84625,294.94776,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.74285,0,0,0.70206,-3.99999,1.02559,0.0,0.0,1.0,0.0,0.0,0.0
587742014353702970 0 1 0.8888888888888888 -0.23056,1.79463,-3.32443,-0.25224,0.37404,-0.45032,0.18721,0.15637,0.57978,0.41699,103.04146,70.5,334.23424,98.38509,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.88888,0,0,0.60307,-4.31999,0.69565,0.0,1.0,0.0,1.0,0.0,0.0
587741722819493915 0 1 0.8571428571428571 -0.42567,-0.83668,-1.25786,-0.70452,-0.14418,-0.59505,1.27092,0.24045,0.64958,0.2699,111.9673,33.37635,39.91029,208.78893,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.85714,0,0,3.39234,-0.96,0.44061,0.0,1.0,1.0,2.0,0.0,0.0
hst_Arp_148 0 1 0.8214285714285714 0.82889,0.04034,-0.41642,1.81857,0.15847,-0.2844,0.05931,0.07224,0.75823,0.78346,90.94516,20.98949,102.84627,142.9408,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.82142,0,0,0.72117,-0.45999,0.30843,0.0,0.0,1.0,1.0,0.0,0.0
587739407868690486 0 1 0.8611111111111112 -0.30275,-0.54877,0.04903,-0.58693,0.8145,0.53914,0.57949,0.31787,0.38644,0.31386,96.14392,110.32943,223.23669,51.4023,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.86111,0,0,3.49038,-2.75999,0.44496,0.0,0.0,0.0,0.0,0.0,0.0
