moi_2,snap,merger_snap,p_moi_1,s_moi_1,xy_projection,p_face_projection,s_face_projection,p_SubhaloID,s_SubhaloID,p_NextProgenitorID,s_NextProgenitorID,p_MainLeafProgenitorID,s_MainLeafProgenitorID,p_FirstProgenitorID,s_FirstProgenitorID,p_SubhaloGrNr,s_SubhaloGrNr,p_SubhaloIDRaw,s_SubhaloIDRaw,p_SubhaloMass,s_SubhaloMass,p_RootDescendantID,s_RootDescendantID,p_SnapNum,s_SnapNum,p_DescendantID,s_DescendantID,p_SubhaloPos,s_SubhaloPos,p_SubhaloVel,s_SubhaloVel,p_SubhaloSpin,s_SubhaloSpin,p_SubhaloHalfmassRad,s_SubhaloHalfmassRad,p_SubhaloCM,s_SubhaloCM,p_inclination,p_azimuthal,s_inclination,s_azimuthal,pa_SubhaloMass,pa_SubhaloCM,pa_SubhaloVel,pa_SubhaloSpin,pa_SubhaloHalfmassRad,pa_inclination,pa_azimuthal,sa_SubhaloMass,sa_SubhaloCM,sa_SubhaloVel,sa_SubhaloSpin,sa_SubhaloHalfmassRad,sa_inclination,sa_azimuthal,ps_SubhaloMass,ps_SubhaloCM,ps_SubhaloVel,ps_SubhaloSpin,ps_SubhaloHalfmassRad,ps_inclination,ps_azimuthal,ss_SubhaloMass,ss_SubhaloCM,ss_SubhaloVel,ss_SubhaloSpin,ss_SubhaloHalfmassRad,ss_inclination,ss_azimuthal
29000000007534,14,28.0,25000000035928.0,25000000035929.0,https://www.tng-project.org/api/TNG50-1/snapshots/14/subhalos/23109/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/14/subhalos/23109/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/14/subhalos/37680/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,21001287.0,21033423.0,21002447.0,-1.0,21001301.0,21033435.0,21001288.0,21033424.0,141.0,333.0,14000000023109.0,14000000037680.0,5.369831562042236,0.20368772745132446,20518974.0,20518974.0,14.0,14.0,21001286.0,21033422.0,[20968.283  16203.365   1769.7686],[20717.512  16782.424   3070.6743],[124.63029  -54.946075 161.99704 ],[  75.260666 -149.32938    17.289774],[ 76.53436  -46.144337 -46.089863],[ 0.98665154 -3.7373943  14.005318  ],50.905513763427734,10.983935356140137,[20959.832  16208.393   1751.9335],[20717.49   16782.71    3070.0984],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29000000007534,15,28.0,25000000035928.0,25000000035929.0,https://www.tng-project.org/api/TNG50-1/snapshots/15/subhalos/29037/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/15/subhalos/29037/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/15/subhalos/43557/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,21001286.0,21033422.0,21002819.0,-1.0,21001301.0,21033435.0,21001287.0,21033423.0,153.0,325.0,15000000029037.0,15000000043557.0,6.3546528816223145,0.11787641048431396,20518974.0,20518974.0,15.0,15.0,21001285.0,21033421.0,[21000.342  16193.131   1806.5039],[20742.342  16732.553   3069.3254],[130.17827  -57.163834 173.89229 ],[  86.54687  -144.0926    -36.954174],[ 85.36931  -50.230244 -73.44587 ],[ 0.40130922 -2.4081354   4.2651424 ],47.72987747192383,8.083930969238281,[21003.723  16192.447   1804.8036],[20742.314 16733.752  3068.002],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29000000007534,16,28.0,25000000035928.0,25000000035929.0,https://www.tng-project.org/api/TNG50-1/snapshots/16/subhalos/30949/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/16/subhalos/30949/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/16/subhalos/46623/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,21001285.0,21033421.0,21003189.0,-1.0,21001301.0,21033435.0,21001286.0,21033422.0,144.0,303.0,16000000030949.0,16000000046623.0,8.135662078857422,0.04589959979057312,20518974.0,20518974.0,16.0,16.0,21001284.0,21033420.0,[21050.979 16181.45   1868.128],[20775.035  16690.707   3043.3416],[137.24908 -58.33938 185.36115],[ 112.345535 -108.60371  -119.84817 ],[115.62877 -69.90192 -97.12139],[0.00525258 2.5081277  0.5798488 ],53.90995788574219,3.6925477981567383,[21038.03   16170.41    1859.9507],[20774.957  16690.912   3043.2563],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29000000007534,17,28.0,25000000035928.0,25000000035929.0,https://www.tng-project.org/api/TNG50-1/snapshots/17/subhalos/34516/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/17/subhalos/34516/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/17/subhalos/48484/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,21001284.0,21033420.0,21003837.0,21033606.0,21001301.0,21033435.0,21001285.0,21033421.0,153.0,280.0,17000000034516.0,17000000048484.0,8.852116584777832,0.056421369314193726,20518974.0,20518974.0,17.0,17.0,21001283.0,21033419.0,[21098.4    16159.713   1926.6821],[20812.629 16660.238  3003.261],[136.95789 -62.57213 192.72144],[ 150.66321 -137.0949  -138.00638],[ 107.38565   -74.70835  -109.061455],[-3.9083133   0.90262544 -1.5569499 ],53.54747009277344,4.520202159881592,[21078.68   16154.623   1911.4573],[20812.582  16659.844   3004.0964],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29000000007534,18,28.0,25000000035928.0,25000000035929.0,https://www.tng-project.org/api/TNG50-1/snapshots/18/subhalos/44381/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/18/subhalos/44381/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/18/subhalos/26605/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,21001283.0,21033419.0,21004427.0,21034661.0,21001301.0,21033435.0,21001284.0,21033420.0,179.0,72.0,18000000044381.0,18000000026605.0,10.671285629272461,10.274480819702148,20518974.0,20518974.0,18.0,18.0,21001282.0,21033418.0,[21153.713  16136.089   2010.3679],[20884.61  16568.969  2976.973],[144.23845  -60.949806 206.97667 ],[ 215.53448 -160.48775  -32.85455],[ 102.33897   -41.611595 -120.059364],[  40.3204  -120.4356   249.82803],59.335716247558594,50.539920806884766,[21131.975  16127.055   1988.5167],[20933.07  16556.014  2983.758],137.38059997558594,-22.12693214416504,26.94754409790039,-71.49006652832031,10.671286089933774,[21131.97478105 16127.05441653  1988.51676705],[144.23844928 -60.94980511 206.97666578],[ 6186.15434891 -2515.32594467 -7257.31077681],56.662308955122285,137.38059715808643,-22.12694182843288,10.274480727610499,[20933.06939827 16556.0128418   2983.75815428],[ 215.53449038 -160.48775026  -32.8545483 ],[ 2346.6464281  -7009.34960117 14539.98576212],65.02485248189477,26.94754756281079,-71.49007014639656,0.09696633044859482,[21148.0783697  16134.1942424   2005.64945208],[117.73900455 -60.00443893 195.59944559],[ 8.40252667 -2.33486861  2.73603538],15.574194617745125,72.5816266076295,-15.52938675029159,0.06144405393649777,[20897.69397392 16567.85528304  2984.15141148],[ 219.22373204 -170.457815    -42.09128782],[-12.84750836 -23.85428143  19.67261209],19.8097827341177,54.01707816307457,-118.3061465829531
29000000007534,19,28.0,25000000035928.0,25000000035929.0,https://www.tng-project.org/api/TNG50-1/snapshots/19/subhalos/50763/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/19/subhalos/50763/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/19/subhalos/27800/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,21001282.0,21033418.0,21005434.0,21036359.0,21001301.0,21033435.0,21001283.0,21033419.0,188.0,65.0,19000000050763.0,19000000027800.0,12.190712928771973,14.611428260803223,20518974.0,20518974.0,19.0,19.0,21001281.0,21033417.0,[21184.018  16111.26    2066.8174],[20973.643  16510.814   2970.2458],[149.10896  -61.911217 219.43983 ],[ 214.49904 -160.64311  -12.89636],[ 120.08199     -3.8805516 -140.52539  ],[  60.704273 -180.15224   399.51392 ],59.164615631103516,62.76274108886719,[21177.787  16111.645   2053.8503],[21004.684  16513.969   2977.5342],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29000000007534,20,28.0,25000000035928.0,25000000035929.0,https://www.tng-project.org/api/TNG50-1/snapshots/20/subhalos/55919/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/20/subhalos/55919/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/20/subhalos/32026/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,21001281.0,21033417.0,21006231.0,21038618.0,21001301.0,21033435.0,21001282.0,21033418.0,186.0,66.0,20000000055919.0,20000000032026.0,14.110786437988281,18.273529052734375,20518974.0,20518974.0,20.0,20.0,21001280.0,21033416.0,[21225.03   16087.555   2132.3516],[21052.283  16464.11    2950.4648],[158.30807 -62.83431 235.55164],[ 222.51091  -168.73868    11.355336],[ 133.50131     -0.6635594 -157.18817  ],[360.40512  -51.76088   95.400764],60.470237731933594,68.05921173095703,[21231.035  16092.08    2134.5078],[21031.986  16468.58    2959.6416],139.65811157226562,-0.2847824692726135,75.3176498413086,-8.172853469848633,14.110786819575482,[21231.03477317 16092.07993292  2134.50772513],[158.30807099 -62.83430711 235.55163895],[  9752.16396326    -48.47302236 -11482.47400091],60.762536686093945,139.6581200763431,-0.2847856886255004,18.27352995428479,[21031.98656378 16468.58091393  2959.64168339],[ 222.510917   -168.73868392   11.35533604],[34093.98463939 -4896.5296542   9024.81908699],65.55944150645702,75.31765708535097,-8.172852370683955,0.1564865439922869,[21227.17076336 16087.96749155  2134.90408352],[133.8448632  -55.34011477 208.63270987],[ 29.51076401  -0.33091656 -18.73790203],11.434250132539981,122.41193447918403,-0.6424546538873039,0.15917886675356385,[21049.34852872 16468.32150031  2956.37514796],[ 226.20337544 -122.79769868    4.3844569 ],[133.63972072  21.67225022  56.79552976],19.88008290369062,67.24149393402281,9.2114209578666
29000000007534,21,28.0,25000000035928.0,25000000035929.0,https://www.tng-project.org/api/TNG50-1/snapshots/21/subhalos/60323/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/21/subhalos/60323/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/21/subhalos/38936/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,21001280.0,21033416.0,21006885.0,21039271.0,21001301.0,21033435.0,21001281.0,21033417.0,172.0,73.0,21000000060323.0,21000000038936.0,15.69183349609375,20.421459197998047,20518974.0,20518974.0,21.0,21.0,21001279.0,21033415.0,[21260.535  16074.744   2190.6096],[21110.273 16440.18   2950.186],[166.2856  -64.77046 248.48361],[ 230.30937  -175.01936    25.842731],[ 136.99115      -0.79955274 -145.06715   ],[416.36917  -99.8385    -2.536943],60.7226676940918,74.80491638183594,[21271.389  16077.369   2195.2905],[21080.818  16422.648   2962.2856],136.6395721435547,-0.3344046175479889,90.33946990966797,-13.484009742736816,15.691833466538835,[21271.38836237 16077.3695852   2195.29057453],[166.28559521 -64.77046185 248.48361945],[ 10765.29016736    -62.83191804 -11399.93408948],60.32929347786151,136.63958137022897,-0.33440462719396025,20.42145935255161,[21080.818103   16422.64774725  2962.28572778],[ 230.3093778  -175.01936572   25.84273059],[ 42581.88751966 -10210.43865277   -259.45200382],73.7441069434959,90.33947693129637,-13.484009642827314,0.1657679547963653,[21264.00133625 16074.16567864  2193.79315519],[153.58489957 -50.95880391 244.80809439],[ 36.65738246   9.67346738 -29.30317143],11.50656287463697,127.7011778629018,14.782713557583113,0.17879646515484637,[21105.95088702 16435.23427604  2959.6615419 ],[ 211.26314732 -131.57506235   24.4279864 ],[209.58960616  31.99977252  91.70399846],17.910248551880898,66.61013931085263,8.680781571482136
29000000007534,22,28.0,25000000035928.0,25000000035929.0,https://www.tng-project.org/api/TNG50-1/snapshots/22/subhalos/64106/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/22/subhalos/64106/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/22/subhalos/46925/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,21001279.0,21033415.0,21008096.0,21040087.0,21001301.0,21033435.0,21001280.0,21033416.0,144.0,80.0,22000000064106.0,22000000046925.0,19.1632137298584,23.793041229248047,20518974.0,20518974.0,22.0,22.0,21001278.0,21033414.0,[21351.121 16043.649  2321.709],[21209.152  16362.086   2986.2168],[177.66368 -65.58253 270.7836 ],[ 244.12715 -189.49585   38.60861],[ 230.41591    90.621994 -152.38057 ],[ 526.76056  -224.56488  -107.620285],67.0777359008789,85.8113784790039,[21354.012  16043.1     2313.3442],[21190.943  16334.42    2979.9705],121.60980224609375,21.469587326049805,100.64400482177734,-23.089181900024414,19.163214042253024,[21354.01081602 16043.09970455  2313.34418261],[177.66367735 -65.58252515 270.78359897],[ 20791.63741705   8177.29687652 -13750.09893082],67.00054955354189,121.60980704733265,21.46958517436132,23.79304177523776,[21190.94430615 16334.42017152  2979.97050307],[ 244.1271562  -189.49585001   38.60860943],[ 59016.17783411 -25159.36533896 -12057.35373078],85.75222381959016,100.64401252295025,-23.089183069894418,0.22597836880549949,[21350.76078702 16044.166893    2320.64455379],[185.03406187 -66.83270394 263.1597088 ],[ 35.25513415  -4.19288637 -44.3651064 ],9.225942629015387,141.33113443736715,-6.782318796770346,0.23505021952405514,[21207.84874377 16352.16152958  2986.25746618],[ 219.08868252 -195.68130617   65.53671715],[314.88597823 -27.04169933 100.78463898],18.73954749146004,72.31286435436454,-4.90838983207702
29000000007534,23,28.0,25000000035928.0,25000000035929.0,https://www.tng-project.org/api/TNG50-1/snapshots/23/subhalos/71619/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/23/subhalos/71619/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/23/subhalos/57755/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,21001278.0,21033414.0,21009264.0,21041128.0,21001301.0,21033435.0,21001279.0,21033415.0,137.0,86.0,23000000071619.0,23000000057755.0,22.494592666625977,26.593917846679688,20518974.0,20518974.0,23.0,23.0,21001277.0,21033413.0,[21423.52   16020.759   2424.4734],[21292.72   16272.698   3014.4285],[190.01091 -63.87294 285.05435],[ 263.34476  -191.15932    40.662643],[ 311.85614    79.679375 -125.07007 ],[ 559.80145 -359.9568  -152.19844],70.2148666381836,86.09339141845703,[21423.479  16018.679   2415.2688],[21279.965  16267.33    2990.4094],111.23453521728516,14.332468032836914,102.88108825683594,-32.74134063720703,22.494592485246304,[21423.47921988 16018.67843118  2415.26868482],[190.01090782 -63.8729398  285.05436237],[ 31503.73809007   8049.21863115 -12634.58999501],71.48291608835119,111.23453570816059,14.33247055214148,26.59391857477272,[21279.96443824 16267.33013478  2990.4093501 ],[ 263.34475232 -191.15932339   40.66264507],[ 66856.86574492 -42989.49595099 -18177.00535587],84.95000904283857,102.88109951995219,-32.74133964559656,0.35217789276765643,[21424.72284757 16020.1335203   2424.2505712 ],[200.6537043  -71.74946182 273.59800798],[ 56.2843065    5.21328077 -48.37232717],7.95457327919802,130.5557627433394,5.291868606716344,0.3160905216926153,[21291.07745116 16269.23021806  3007.40355661],[ 228.52467945 -214.89927889   42.69375761],[ 396.49728363 -153.23115271  117.20728504],17.260429569038067,74.58474678285904,-21.129625231424782
29000000007534,24,28.0,25000000035928.0,25000000035929.0,https://www.tng-project.org/api/TNG50-1/snapshots/24/subhalos/50768/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/24/subhalos/50768/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/24/subhalos/63250/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,21001277.0,21033413.0,21011189.0,21042535.0,21001301.0,21033435.0,21001278.0,21033414.0,61.0,90.0,24000000050768.0,24000000063250.0,33.870460510253906,29.532028198242188,20518974.0,20518974.0,24.0,24.0,21001276.0,21033412.0,[21505.63  15993.273  2533.538],[21393.527  16187.839   3019.1362],[187.62364 -69.7606  283.31952],[ 287.81644  -189.27324    38.480217],[ 395.68765   400.23273  -121.345474],[ 500.30865 -473.30206 -144.1621 ],98.00360870361328,72.69454956054688,[21536.832  15989.496   2549.0603],[21384.266  16200.33    3004.1829],102.1670913696289,45.32718276977539,101.8225326538086,-43.411102294921875,33.87046123258746,[21536.83156044 15989.49607504  2549.0603286 ],[187.62364769 -69.76060048 283.31953053],[ 57401.73911917  58061.0830921  -17603.38266277],107.07526211974952,102.16709135148427,45.3271807803459,29.53202754138326,[21384.26534479 16200.32977868  3004.18293691],[ 287.81642274 -189.27323175   38.48021828],[ 63282.36685051 -59866.38957809 -18234.57844183],71.54497072341745,101.82253662997412,-43.4111012447118,0.4651475510669343,[21509.86374363 15991.92904727  2537.11641242],[197.30857233 -67.74902452 269.90912312],[ 174.14643465   46.96075211 -147.12858067],8.720696447629566,129.20472282455623,15.091546854209547,0.44718595567991315,[21387.94979005 16189.60268155  3011.9313218 ],[ 266.92474311 -184.46414253    0.3566198 ],[ 654.07349987 -326.80408938   76.14825161],18.242519617037825,84.0543414959017,-26.548744307080838
29000000007534,25,28.0,25000000035928.0,25000000035929.0,https://www.tng-project.org/api/TNG50-1/snapshots/25/subhalos/35928/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/25/subhalos/35928/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/25/subhalos/35929/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,21001276.0,21033412.0,21013368.0,21044807.0,21001301.0,21033435.0,21001277.0,21033413.0,23.0,23.0,25000000035928.0,25000000035929.0,40.40184020996094,26.85066032409668,20518974.0,20518974.0,25.0,25.0,21001275.0,21033411.0,[21620.57  15957.811  2698.12 ],[21557.555 16104.22   3005.494],[208.33662 -72.0364  308.95786],[ 339.34747  -190.87927    27.109453],[282.17584  289.66928  -11.680855],[ 413.96295 -414.5996  -246.09622],111.15220642089844,50.056121826171875,[21649.623  15945.436   2721.1392],[21561.959 16094.647  3016.57 ],91.65452575683594,45.750755310058594,112.78453063964844,-45.04402160644531,40.224277735911436,[21649.84686821 15944.87716498  2719.88685843],[208.13994406 -71.73057849 309.57051148],[45504.86227053 46094.86777485 -1441.54313064],109.78404598686429,91.27494185907929,45.369044295025226,27.02822028233239,[21562.20192393 16094.49910582  3016.49306822],[ 338.77950452 -190.55366818   28.04925194],[ 43899.92389404 -45562.38335876 -26576.66591496],48.11698999410879,112.78481447622406,-46.06459303365829,0.6521977076442624,[21625.47940989 15956.59542761  2702.16454248],[213.04454209 -56.23829294 310.29776563],[298.14185599 153.59418378 -62.676409  ],8.040185134945649,100.5854328713074,27.256232757588453,0.82708366612313,[21558.09940837 16103.27219355  3010.52136887],[ 354.0521398  -171.30274403   18.39306681],[1074.19140433 -773.47276886  124.97748365],12.344067903061406,84.60634000474049,-35.755817769210935
29000000007534,26,28.0,25000000035928.0,25000000035929.0,https://www.tng-project.org/api/TNG50-1/snapshots/26/subhalos/40303/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/26/subhalos/40303/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/26/subhalos/40304/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,21001275.0,21033411.0,21015114.0,-1.0,21001301.0,21033435.0,21001276.0,21033412.0,22.0,22.0,26000000040303.0,26000000040304.0,44.812015533447266,21.327129364013672,20518974.0,20518974.0,26.0,26.0,21001274.0,21033410.0,[21679.03   15943.905   2781.2317],[21651.438 16053.393  3012.22 ],[219.08255 -66.2397  320.8342 ],[ 362.02795   -206.13057      2.5935214],[180.6642   233.42766  -20.800043],[ 396.26636 -277.0914  -201.71568],116.00785827636719,42.22820281982422,[21708.06   15927.828   2812.5425],[21649.033  16045.314   3020.7456],94.03079223632812,52.261478424072266,112.64434814453125,-34.963375091552734,43.97462760789094,[21708.63628933 15925.97635908  2808.6342428 ],[217.48751022 -64.71896046 323.59699727],[28609.54026341 30337.30089187   854.943068  ],109.59857738729008,88.8254622608701,46.67888653780535,22.164516328717124,[21650.1220413  16044.55032972  3020.63327186],[ 359.79199407 -203.86258413    9.1353827 ],[ 31230.37214767 -27422.86398546 -15921.23359041],44.35950527308274,110.96070976115051,-41.285823274613044,0.7338083456117772,[21684.345759   15942.02818705  2785.9364407 ],[240.0071367  -55.4863054  337.67362082],[392.19003678 158.83242987 -51.36292199],8.506103233633898,96.92112659374735,22.047378289185556,0.9070955100297482,[21651.36373086 16052.44364052  3014.63894508],[ 373.86208942 -233.15599172   20.35617721],[1145.77300149 -825.38174649  223.81682164],10.50599752946528,80.9936359404283,-35.76788763331803
29000000007534,27,28.0,25000000035928.0,25000000035929.0,https://www.tng-project.org/api/TNG50-1/snapshots/27/subhalos/38265/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/27/subhalos/38265/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/27/subhalos/38267/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,21001274.0,21033410.0,21020018.0,-1.0,21001301.0,21033435.0,21001275.0,21033411.0,16.0,16.0,27000000038265.0,27000000038267.0,94.84727478027344,7.460583686828613,20518974.0,20518974.0,27.0,27.0,21001273.0,21033409.0,[21783.6    15918.239   2930.5398],[21798.451  15951.02    3006.9656],[ 281.7685  -118.32565  214.73282],[ 403.66504  -296.32526   -57.659935],[ 532.87946  730.67096 -870.4427 ],[ 215.13455  -154.66852   -22.462732],116.9845962524414,14.50716495513916,[21789.152  15922.697   2958.5266],[21798.557 15951.074  3007.844],133.9056396484375,53.89666748046875,94.84577178955078,-35.713809967041016,72.36209306559358,[21782.40641858 15917.15659215  2940.68606309],[246.95508873 -80.86609944 290.50230697],[  45973.74894706  -41762.87054357 -155318.31985059],111.90780742032412,158.20391981002996,-42.252224124888514,29.945765003210216,[21807.79472795 15943.15604926  3013.92431324],[ 396.2618327  -253.19056099  -36.22247586],[ 68560.83661559 -51833.12924794 -14129.11318828],68.9711673890267,99.33531054253464,-37.08988503246608,1.0582623749745892,[21791.83041142 15915.59792435  2939.13112877],[283.65496313 -72.08566218 398.18125652],[ 999.88637875 1066.54498104 -584.8510797 ],13.370682533619322,111.80384251567726,46.84759714156138,1.097873617773061,[21799.32166626 15951.80788581  3009.4993866 ],[ 399.55314618 -292.42554009  -52.67723231],[1387.17906944 -907.8613339   118.73387801],10.418974214587726,85.90352546386092,-33.20337732698333
