52gdkeacl217sxl5550_0000,0.8108108108108109,30,37	0.08788,-0.63517,-0.80265,1.58982,-0.69369,-0.44444,0.67232,0.93367,0.67988,0.28073,20.25,80.6875,248.19875,125.21739,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.81081,0,0,1.27875,-0.4,0.79073,0.0,1.0,1.0,2.0,0.0,0.0
1igma51cm1ynyruhfa29_0001,0.7567567567567568,28,37	0.08788,-0.63517,-1.10148,-1.05659,-0.78688,-0.07204,0.58708,1.12916,0.54108,0.38693,11.96859,86.89981,255.48075,241.93185,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.75675,0,0,1.02036,-0.76,1.03718,0.0,1.0,1.0,2.0,0.0,0.0
i68exm3o3l4kydln5i_0200,0.7297297297297297,27,37	0.08788,-0.63517,0.4754,-1.13339,-0.9298,0.37652,0.51581,1.25689,0.28724,0.20612,14.69903,77.68742,109.56387,68.10131,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.72972,0,0,3.67827,-0.42,0.48021,0.0,0.0,1.0,0.0,0.0,0.0
4spcsluvwz0zzfwx5yd_0000,0.6944444444444444,25,36	0.08788,-0.63517,0.41788,-1.07235,-0.79479,0.38446,0.38586,0.79226,0.29936,0.34144,9.46782,69.65092,119.23742,304.4993,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.69444,0,0,1.62664,-0.28,0.70757,0.0,1.0,0.0,0.0,0.0,0.0
i68exm3o3l4kydln5i_0002,0.6857142857142857,24,35	0.08788,-0.63517,-0.78769,-0.85276,-0.41021,-0.41063,0.1983,0.92666,0.26383,0.19636,26.11496,85.41289,251.98139,292.12229,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.68571,0,0,1.34897,-1.3,0.85677,0.0,0.0,1.0,3.0,0.0,0.0
1btubcfi0gfdeqbj4mfv_0009,0.6857142857142857,24,35	0.08788,-0.63517,-1.18845,-0.26972,-0.27572,-0.47022,0.55198,1.20913,0.38673,0.33425,21.0,80.125,230.31055,295.15527,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.68571,0,0,25.84854,-1.1,0.15637,0.0,1.0,1.0,0.0,0.0,0.0
52gdkeacl217sxl5550_0020,0.6857142857142857,24,35	0.08788,-0.63517,-0.94814,1.46846,-0.84784,-0.44444,0.69507,0.96997,0.68404,0.34318,20.23404,80.69148,246.03015,296.68341,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.68571,0,0,1.1651,-0.47999,0.84335,0.0,1.0,1.0,0.0,0.0,0.0
530pfj4816enh0duw5h_0003,0.6857142857142857,24,35	0.08788,-0.63517,-1.18845,-0.26972,-0.27572,-0.34345,0.65443,1.18832,0.37943,0.31788,21.79746,83.38607,242.35294,307.05882,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.68571,0,0,27.86351,-1.08,0.15199,0.0,1.0,1.0,0.0,0.0,0.0
i68exm3o3l4kydln5i_0005,0.6756756756756757,25,37	0.08788,-0.63517,1.13312,-1.02886,-0.93708,0.61476,0.62337,1.23886,0.38176,0.25856,12.05177,87.13231,101.27106,58.14665,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.67567,0,0,0.97012,-0.7,1.09275,0.0,0.0,1.0,3.0,0.0,0.0
1btubcfi0gfdeqbj4mfv_0005,0.6756756756756757,25,37	0.08788,-0.63517,-1.18845,-0.26972,-0.27572,-0.47022,0.55198,1.20913,0.38673,0.33425,21.0,80.125,230.31055,295.15527,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.67567,0,0,25.84854,-1.1,0.15637,0.0,1.0,1.0,1.0,0.0,0.0
52gdkeacl217sxl5550_0015,0.6756756756756757,25,37	0.08788,-0.63517,-0.80265,1.58982,-0.69369,-0.44444,0.67232,0.93367,0.67988,0.27593,20.25,80.6875,248.19875,125.21739,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.67567,0,0,1.27875,-0.4,0.79073,0.0,1.0,1.0,0.0,0.0,0.0
1btubcfi0gfdeqbj4mfv_0001,0.6666666666666666,24,36	0.08788,-0.63517,-1.18845,-0.255,-0.30188,-0.47022,0.46673,1.18247,0.38673,0.33425,19.125,82.1875,221.36645,292.91925,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.66666,0,0,24.53934,-1.12,0.15788,0.0,1.0,1.0,2.0,0.0,0.0
1btubcfi0gfdeqbj4mfv_0014,0.6388888888888888,23,36	0.08788,-0.63517,-1.18845,-0.255,-0.30188,-0.47022,0.46673,1.18247,0.38673,0.33425,19.125,82.1875,221.36645,292.91925,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.63888,0,0,24.53934,-1.12,0.15788,0.0,1.0,1.0,0.0,0.0,0.0
5cba5ljo4qkpptqp6va_0003,0.6285714285714286,22,35	0.08788,-0.63517,1.10132,-0.72246,-0.4113,0.09282,0.21242,1.12706,0.36992,0.50169,21.86462,82.93668,83.07692,76.92307,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.62857,0,0,0.78989,-2.83999,1.25828,0.0,1.0,1.0,1.0,0.0,0.0
4rpuj0bt0rexw1gmda6_0000,0.6216216216216216,23,37	0.08788,-0.63517,2.20361,-0.14094,-0.24242,0.53409,0.14852,0.81793,0.31525,0.36475,25.28503,72.94788,113.26228,68.71075,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.62162,0,0,8.26247,-2.07999,0.23265,0.0,0.0,1.0,2.0,0.0,0.0
5254ml9wk7lpfhbrffp_0000,0.6111111111111112,22,36	0.08788,-0.63517,-0.8053,-0.27746,0.3516,-0.36232,0.55879,0.78898,0.36871,0.2024,22.17439,79.89615,120.10208,72.198,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.61111,0,0,7.96522,-1.36,0.29528,0.0,0.0,1.0,1.0,0.0,0.0
1e92o5h8xsncbxqktukw_0002,0.6052631578947368,23,38	0.08788,-0.63517,-2.05304,-0.34513,-0.17958,-0.34345,0.09182,1.21411,0.30752,0.28653,13.07642,74.97577,259.06569,120.92104,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.60526,0,0,2.40023,-1.92,0.52271,0.0,0.0,1.0,0.0,0.0,0.0
5bk7gxrvjz7ht7sb7sd_0012,0.6,21,35	0.08788,-0.63517,-0.98561,-0.24157,0.29541,-0.50816,0.38269,1.35212,0.38016,0.36765,10.5899,80.47365,64.06172,110.70471,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0,0,66.80684,-1.86,0.09426,0.0,0.0,1.0,0.0,0.0,0.0
