4e9u3835u2gq3vrvcra_0009,0.9285714285714286,26,28	-0.07728,-0.80372,-0.13938,-0.31746,-0.75224,-0.08412,0.33607,0.44353,0.91692,0.89357,79.55898,35.13127,141.02645,306.89238,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.92857,0,0,20.24723,-0.67999,0.14396,0.0,0.0,0.0,0.0,0.0,0.0
1zxs3c6z3jfsenmv4e9h_0009,0.8888888888888888,24,27	-0.07728,-0.80372,0.12298,-0.2236,-0.67937,0.0343,0.29311,0.35925,0.70052,0.99425,80.2,38.42956,230.4,306.34797,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.88888,0,0,47.2061,-0.72,0.08652,0.0,1.0,1.0,0.0,0.0,0.0
5lr32ofly6gf1cp6hfs_0023,0.8620689655172413,25,29	-0.07728,-0.80372,0.01638,-0.048,-0.79299,-0.12945,0.36928,0.38522,0.68775,0.78284,94.53363,50.72619,224.21979,58.01574,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.86206,0,0,138.26993,-0.61999,0.05004,0.0,1.0,0.0,0.0,0.0,0.0
7ap8fo1f9w5552y6r4v_0001,0.8571428571428571,24,28	-0.07728,-0.80372,-0.04396,-0.48198,-0.62875,-0.0582,0.38897,0.3297,0.88374,0.81503,93.61012,39.00614,231.51898,54.58154,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.85714,0,0,10.05412,-0.74,0.20914,0.0,1.0,0.0,0.0,0.0,0.0
8rty9kndm66g9ga8c65_0000,0.8518518518518519,23,27	-0.07728,-0.80372,-0.02565,-0.25613,-0.84994,0.01263,0.32941,0.4985,0.68167,0.84197,89.47942,35.22738,231.809,46.98232,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.85185,0,0,87.1497,-0.57999,0.06565,0.0,0.0,0.0,0.0,0.0,0.0
5lr32ofly6gf1cp6hfs_0019,0.8214285714285714,23,28	-0.07728,-0.80372,0.01638,-0.048,-0.79299,-0.12945,0.36928,0.38522,0.68775,0.78284,94.53363,50.72619,224.21979,58.01574,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.82142,0,0,138.26993,-0.61999,0.05004,0.0,1.0,0.0,0.0,0.0,0.0
2ezye5ilu97slwjfxtla_0003,0.7931034482758621,23,29	-0.07728,-0.80372,0.19902,-0.22698,-0.41729,0.1389,0.26866,0.14661,0.9143,0.89373,78.0625,42.9,185.59006,7.2,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.79310,0,0,15.16833,-1.08,0.14466,0.0,1.0,1.0,0.0,0.0,0.0
7mjf13tszoez72z9bf2_0000,0.75,21,28	-0.07728,-0.80372,0.11832,-0.42976,-0.36868,-0.0924,0.24196,0.2558,0.84571,0.97133,82.0905,42.95499,224.88964,62.28379,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0,0,5.87157,-1.04,0.26206,0.0,0.0,1.0,1.0,0.0,0.0
7nhbxcf0bxd0i6yqurd_0000,0.75,21,28	-0.07728,-0.80372,-0.18304,-0.44373,-0.54872,-0.06924,0.38413,0.3236,0.79944,0.9935,79.28674,39.06095,139.56066,52.71203,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0,0,10.69545,-0.8,0.20289,0.0,0.0,1.0,1.0,0.0,0.0
16s25a37t55ruezo9l4e_0001,0.7307692307692307,19,26	-0.07728,-0.80372,0.09169,-0.63378,-0.60149,-0.1088,0.52924,0.26546,0.87623,0.98477,83.57266,41.15732,228.28429,58.89331,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.73076,0,0,5.69545,-0.74,0.29856,0.0,0.0,1.0,1.0,0.0,0.0
