moi_2,snap,merger_snap,p_moi_1,s_moi_1,xy_projection,p_face_projection,s_face_projection,p_SubhaloID,s_SubhaloID,p_NextProgenitorID,s_NextProgenitorID,p_MainLeafProgenitorID,s_MainLeafProgenitorID,p_FirstProgenitorID,s_FirstProgenitorID,p_SubhaloGrNr,s_SubhaloGrNr,p_SubhaloIDRaw,s_SubhaloIDRaw,p_SubhaloMass,s_SubhaloMass,p_RootDescendantID,s_RootDescendantID,p_SnapNum,s_SnapNum,p_DescendantID,s_DescendantID,p_SubhaloPos,s_SubhaloPos,p_SubhaloVel,s_SubhaloVel,p_SubhaloSpin,s_SubhaloSpin,p_SubhaloHalfmassRad,s_SubhaloHalfmassRad,p_SubhaloCM,s_SubhaloCM
29000000007534,14,28,25000000035928,25000000035929,https://www.tng-project.org/api/TNG50-1/snapshots/14/subhalos/23109/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/14/subhalos/23109/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/14/subhalos/37680/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,21001287,21033423,21002447,-1,21001301,21033435,21001288,21033424,141,333,14000000023109,14000000037680,5.3698316,0.20368773,20518974,20518974,14,14,21001286,21033422,[20968.283  16203.365   1769.7686],[20717.512  16782.424   3070.6743],[124.63029  -54.946075 161.99704 ],[  75.260666 -149.32938    17.289774],[ 76.53436  -46.144337 -46.089863],[ 0.98665154 -3.7373943  14.005318  ],50.905514,10.983935,[20959.832  16208.393   1751.9335],[20717.49   16782.71    3070.0984]
29000000007534,15,28,25000000035928,25000000035929,https://www.tng-project.org/api/TNG50-1/snapshots/15/subhalos/29037/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/15/subhalos/29037/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/15/subhalos/43557/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,21001286,21033422,21002819,-1,21001301,21033435,21001287,21033423,153,325,15000000029037,15000000043557,6.354653,0.11787641,20518974,20518974,15,15,21001285,21033421,[21000.342  16193.131   1806.5039],[20742.342  16732.553   3069.3254],[130.17827  -57.163834 173.89229 ],[  86.54687  -144.0926    -36.954174],[ 85.36931  -50.230244 -73.44587 ],[ 0.40130922 -2.4081354   4.2651424 ],47.729877,8.083931,[21003.723  16192.447   1804.8036],[20742.314 16733.752  3068.002]
29000000007534,16,28,25000000035928,25000000035929,https://www.tng-project.org/api/TNG50-1/snapshots/16/subhalos/30949/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/16/subhalos/30949/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/16/subhalos/46623/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,21001285,21033421,21003189,-1,21001301,21033435,21001286,21033422,144,303,16000000030949,16000000046623,8.135662,0.0458996,20518974,20518974,16,16,21001284,21033420,[21050.979 16181.45   1868.128],[20775.035  16690.707   3043.3416],[137.24908 -58.33938 185.36115],[ 112.345535 -108.60371  -119.84817 ],[115.62877 -69.90192 -97.12139],[0.00525258 2.5081277  0.5798488 ],53.909958,3.6925478,[21038.03   16170.41    1859.9507],[20774.957  16690.912   3043.2563]
29000000007534,17,28,25000000035928,25000000035929,https://www.tng-project.org/api/TNG50-1/snapshots/17/subhalos/34516/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/17/subhalos/34516/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/17/subhalos/48484/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,21001284,21033420,21003837,21033606,21001301,21033435,21001285,21033421,153,280,17000000034516,17000000048484,8.852117,0.05642137,20518974,20518974,17,17,21001283,21033419,[21098.4    16159.713   1926.6821],[20812.629 16660.238  3003.261],[136.95789 -62.57213 192.72144],[ 150.66321 -137.0949  -138.00638],[ 107.38565   -74.70835  -109.061455],[-3.9083133   0.90262544 -1.5569499 ],53.54747,4.520202,[21078.68   16154.623   1911.4573],[20812.582  16659.844   3004.0964]
29000000007534,18,28,25000000035928,25000000035929,https://www.tng-project.org/api/TNG50-1/snapshots/18/subhalos/44381/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/18/subhalos/44381/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/18/subhalos/26605/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,21001283,21033419,21004427,21034661,21001301,21033435,21001284,21033420,179,72,18000000044381,18000000026605,10.671286,10.274481,20518974,20518974,18,18,21001282,21033418,[21153.713  16136.089   2010.3679],[20884.61  16568.969  2976.973],[144.23845  -60.949806 206.97667 ],[ 215.53448 -160.48775  -32.85455],[ 102.33897   -41.611595 -120.059364],[  40.3204  -120.4356   249.82803],59.335716,50.53992,[21131.975  16127.055   1988.5167],[20933.07  16556.014  2983.758]
29000000007534,19,28,25000000035928,25000000035929,https://www.tng-project.org/api/TNG50-1/snapshots/19/subhalos/50763/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/19/subhalos/50763/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/19/subhalos/27800/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,21001282,21033418,21005434,21036359,21001301,21033435,21001283,21033419,188,65,19000000050763,19000000027800,12.190713,14.611428,20518974,20518974,19,19,21001281,21033417,[21184.018  16111.26    2066.8174],[20973.643  16510.814   2970.2458],[149.10896  -61.911217 219.43983 ],[ 214.49904 -160.64311  -12.89636],[ 120.08199     -3.8805516 -140.52539  ],[  60.704273 -180.15224   399.51392 ],59.164616,62.76274,[21177.787  16111.645   2053.8503],[21004.684  16513.969   2977.5342]
29000000007534,20,28,25000000035928,25000000035929,https://www.tng-project.org/api/TNG50-1/snapshots/20/subhalos/55919/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/20/subhalos/55919/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/20/subhalos/32026/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,21001281,21033417,21006231,21038618,21001301,21033435,21001282,21033418,186,66,20000000055919,20000000032026,14.110786,18.27353,20518974,20518974,20,20,21001280,21033416,[21225.03   16087.555   2132.3516],[21052.283  16464.11    2950.4648],[158.30807 -62.83431 235.55164],[ 222.51091  -168.73868    11.355336],[ 133.50131     -0.6635594 -157.18817  ],[360.40512  -51.76088   95.400764],60.470238,68.05921,[21231.035  16092.08    2134.5078],[21031.986  16468.58    2959.6416]
29000000007534,21,28,25000000035928,25000000035929,https://www.tng-project.org/api/TNG50-1/snapshots/21/subhalos/60323/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/21/subhalos/60323/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/21/subhalos/38936/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,21001280,21033416,21006885,21039271,21001301,21033435,21001281,21033417,172,73,21000000060323,21000000038936,15.6918335,20.42146,20518974,20518974,21,21,21001279,21033415,[21260.535  16074.744   2190.6096],[21110.273 16440.18   2950.186],[166.2856  -64.77046 248.48361],[ 230.30937  -175.01936    25.842731],[ 136.99115      -0.79955274 -145.06715   ],[416.36917  -99.8385    -2.536943],60.722668,74.80492,[21271.389  16077.369   2195.2905],[21080.818  16422.648   2962.2856]
29000000007534,22,28,25000000035928,25000000035929,https://www.tng-project.org/api/TNG50-1/snapshots/22/subhalos/64106/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/22/subhalos/64106/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/22/subhalos/46925/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,21001279,21033415,21008096,21040087,21001301,21033435,21001280,21033416,144,80,22000000064106,22000000046925,19.163214,23.793041,20518974,20518974,22,22,21001278,21033414,[21351.121 16043.649  2321.709],[21209.152  16362.086   2986.2168],[177.66368 -65.58253 270.7836 ],[ 244.12715 -189.49585   38.60861],[ 230.41591    90.621994 -152.38057 ],[ 526.76056  -224.56488  -107.620285],67.077736,85.81138,[21354.012  16043.1     2313.3442],[21190.943  16334.42    2979.9705]
29000000007534,23,28,25000000035928,25000000035929,https://www.tng-project.org/api/TNG50-1/snapshots/23/subhalos/71619/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/23/subhalos/71619/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/23/subhalos/57755/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,21001278,21033414,21009264,21041128,21001301,21033435,21001279,21033415,137,86,23000000071619,23000000057755,22.494593,26.593918,20518974,20518974,23,23,21001277,21033413,[21423.52   16020.759   2424.4734],[21292.72   16272.698   3014.4285],[190.01091 -63.87294 285.05435],[ 263.34476  -191.15932    40.662643],[ 311.85614    79.679375 -125.07007 ],[ 559.80145 -359.9568  -152.19844],70.21487,86.09339,[21423.479  16018.679   2415.2688],[21279.965  16267.33    2990.4094]
29000000007534,24,28,25000000035928,25000000035929,https://www.tng-project.org/api/TNG50-1/snapshots/24/subhalos/50768/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/24/subhalos/50768/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/24/subhalos/63250/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,21001277,21033413,21011189,21042535,21001301,21033435,21001278,21033414,61,90,24000000050768,24000000063250,33.87046,29.532028,20518974,20518974,24,24,21001276,21033412,[21505.63  15993.273  2533.538],[21393.527  16187.839   3019.1362],[187.62364 -69.7606  283.31952],[ 287.81644  -189.27324    38.480217],[ 395.68765   400.23273  -121.345474],[ 500.30865 -473.30206 -144.1621 ],98.00361,72.69455,[21536.832  15989.496   2549.0603],[21384.266  16200.33    3004.1829]
29000000007534,25,28,25000000035928,25000000035929,https://www.tng-project.org/api/TNG50-1/snapshots/25/subhalos/35928/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/25/subhalos/35928/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/25/subhalos/35929/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,21001276,21033412,21013368,21044807,21001301,21033435,21001277,21033413,23,23,25000000035928,25000000035929,40.40184,26.85066,20518974,20518974,25,25,21001275,21033411,[21620.57  15957.811  2698.12 ],[21557.555 16104.22   3005.494],[208.33662 -72.0364  308.95786],[ 339.34747  -190.87927    27.109453],[282.17584  289.66928  -11.680855],[ 413.96295 -414.5996  -246.09622],111.15221,50.05612,[21649.623  15945.436   2721.1392],[21561.959 16094.647  3016.57 ]
29000000007534,26,28,25000000035928,25000000035929,https://www.tng-project.org/api/TNG50-1/snapshots/26/subhalos/40303/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/26/subhalos/40303/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/26/subhalos/40304/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,21001275,21033411,21015114,-1,21001301,21033435,21001276,21033412,22,22,26000000040303,26000000040304,44.812016,21.32713,20518974,20518974,26,26,21001274,21033410,[21679.03   15943.905   2781.2317],[21651.438 16053.393  3012.22 ],[219.08255 -66.2397  320.8342 ],[ 362.02795   -206.13057      2.5935214],[180.6642   233.42766  -20.800043],[ 396.26636 -277.0914  -201.71568],116.00786,42.228203,[21708.06   15927.828   2812.5425],[21649.033  16045.314   3020.7456]
29000000007534,27,28,25000000035928,25000000035929,https://www.tng-project.org/api/TNG50-1/snapshots/27/subhalos/38265/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/27/subhalos/38265/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/27/subhalos/38267/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,21001274,21033410,21020018,-1,21001301,21033435,21001275,21033411,16,16,27000000038265,27000000038267,94.847275,7.4605837,20518974,20518974,27,27,21001273,21033409,[21783.6    15918.239   2930.5398],[21798.451  15951.02    3006.9656],[ 281.7685  -118.32565  214.73282],[ 403.66504  -296.32526   -57.659935],[ 532.87946  730.67096 -870.4427 ],[ 215.13455  -154.66852   -22.462732],116.9846,14.507165,[21789.152  15922.697   2958.5266],[21798.557 15951.074  3007.844]
29000000007534,28,28,25000000035928,25000000035929,https://www.tng-project.org/api/TNG50-1/snapshots/28/subhalos/40302/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/28/subhalos/40302/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/28/subhalos/40304/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,21001273,21033409,21033409,21044860,21001301,21033435,21001274,21033410,16,16,28000000040302,28000000040304,130.7231,4.3821096,20518974,20518974,28,28,21001272,21001272,[21938.008  15874.556   3067.9094],[21920.455  15863.479   3028.4119],[ 326.6764 -156.2191  160.1619],[ 374.02966 -110.1648   249.70932],[  739.9414    131.82062 -1623.7445 ],[ 2.9045174e-02 -1.1751033e+02 -8.8010506e+01],103.87662,4.282615,[21890.01   15884.805   3019.7437],[21920.174  15864.515   3028.1763]
40000000066106,22,35,33000000059075,33000000059076,https://www.tng-project.org/api/TNG50-1/snapshots/22/subhalos/74010/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/22/subhalos/74010/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/22/subhalos/33391/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,123965728,124075126,123970331,124090379,123965748,124075148,123965729,124075127,194,39,22000000074010,22000000033391,16.486248,51.18164,123965651,123965651,22,22,123965727,124075125,[  419.7026 13913.129  13517.317 ],[34986.027 14472.822 12562.348],[  -4.5697336  163.73782   -140.18018  ],[45.605663 44.96404  35.03621 ],[ 31.941502 333.11865  -26.967264],[240.29225  347.679    100.107735],68.385544,83.11886,[  410.86252 13923.0625  13507.563  ],[34991.25  14478.142 12557.551]
40000000066106,23,35,33000000059075,33000000059076,https://www.tng-project.org/api/TNG50-1/snapshots/23/subhalos/82576/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/23/subhalos/82576/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/23/subhalos/40900/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,123965727,124075125,123971966,124091682,123965748,124075148,123965728,124075126,185,45,23000000082576,23000000040900,20.181236,52.186085,123965651,123965651,23,23,123965726,124075124,[  396.9884 13996.248  13442.254 ],[1.0849468e+01 1.4498591e+04 1.2582120e+04],[   6.893765  170.8991   -130.77348 ],[47.646835 41.75472  39.494247],[125.54093  358.49808  -39.018955],[239.01031 355.9259  117.54201],52.706112,79.08528,[  407.3282 13991.476  13449.936 ],[1.2733722e+01 1.4496191e+04 1.2577497e+04]
40000000066106,24,35,33000000059075,33000000059076,https://www.tng-project.org/api/TNG50-1/snapshots/24/subhalos/74988/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/24/subhalos/74988/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/24/subhalos/46315/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,123965726,124075124,123973395,124094674,123965748,124075148,123965727,124075125,129,51,24000000074988,24000000046315,24.701075,52.74064,123965651,123965651,24,24,123965725,124075123,[  394.82437 14070.303   13390.253  ],[   38.815605 14524.449    12603.18    ],[  11.905144  175.8898   -131.72955 ],[49.956997 41.843494 43.10808 ],[110.20269 368.8308   91.90582],[217.93372 288.97614 157.28386],69.35306,72.72466,[  402.54718 14074.577   13386.422  ],[   38.51317 14514.98    12602.006  ]
40000000066106,25,35,33000000059075,33000000059076,https://www.tng-project.org/api/TNG50-1/snapshots/25/subhalos/84090/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/25/subhalos/84090/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/25/subhalos/60916/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,123965725,124075123,123976604,124097887,123965748,124075148,123965726,124075124,121,63,25000000084090,25000000060916,33.524437,54.58841,123965651,123965651,25,25,123965724,124075122,[  415.57166 14176.676   13306.945  ],[   75.35594 14547.625   12633.901  ],[   9.674862  189.83678  -123.01435 ],[51.668617 40.993294 47.618885],[143.12555 352.80194 186.30975],[252.4343  300.53586 189.4996 ],83.093704,68.32145,[  399.82318 14193.311   13306.293  ],[   80.18928 14545.792   12636.385  ]
40000000066106,26,35,33000000059075,33000000059076,https://www.tng-project.org/api/TNG50-1/snapshots/26/subhalos/90019/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/26/subhalos/90019/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/26/subhalos/65702/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,123965724,124075122,123978328,124098833,123965748,124075148,123965725,124075123,121,62,26000000090019,26000000065702,37.47573,55.658264,123965651,123965651,26,26,123965723,124075121,[  409.74133 14235.956   13262.35   ],[   91.1453 14556.513  12648.087 ],[  12.174369  192.44499  -114.17913 ],[51.446434 40.82376  50.895344],[132.46437 320.17947 193.94661],[246.30716 251.08888 180.59163],70.99073,65.49324,[  398.23187 14246.059   13274.182  ],[   96.76664 14557.886   12653.343  ]
40000000066106,27,35,33000000059075,33000000059076,https://www.tng-project.org/api/TNG50-1/snapshots/27/subhalos/94766/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/27/subhalos/94766/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/27/subhalos/76916/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,123965723,124075121,123981005,124100512,123965748,124075148,123965724,124075122,110,69,27000000094766,27000000076916,42.182175,59.232227,123965651,123965651,27,27,123965722,124075120,[  390.2148 14334.705  13232.193 ],[  117.48959 14573.809   12670.153  ],[  11.24245  203.5158  -105.55147],[53.72219  41.943523 59.47469 ],[ 10.599727 222.95213  240.61108 ],[267.08716 240.90137 113.43834],72.40991,66.63223,[  401.11353 14322.981   13233.52   ],[  118.58911 14576.347   12673.801  ]
40000000066106,28,35,33000000059075,33000000059076,https://www.tng-project.org/api/TNG50-1/snapshots/28/subhalos/65495/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/28/subhalos/65495/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/28/subhalos/80776/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,123965722,124075120,123983515,124102167,123965748,124075148,123965723,124075121,43,68,28000000065495,28000000080776,50.215492,63.33875,123965651,123965651,28,28,123965721,124075119,[  396.83875 14418.818   13190.6455 ],[  142.25719 14598.831   12696.18   ],[   8.797074  209.98944  -107.853294],[57.750423 44.73886  71.92419 ],[ 78.25947 242.91971 287.65598],[273.8904  134.2214   89.81693],81.21507,69.91794,[  401.9659 14422.232  13199.735 ],[  137.77158 14594.839   12699.289  ]
40000000066106,29,35,33000000059075,33000000059076,https://www.tng-project.org/api/TNG50-1/snapshots/29/subhalos/48809/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/29/subhalos/48809/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/29/subhalos/48810/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,123965721,124075119,123986860,124103412,123965748,124075148,123965722,124075120,18,18,29000000048809,29000000048810,79.52134,64.211784,123965651,123965651,29,29,123965720,124075118,[  402.7753 14499.949  13149.299 ],[  166.9248 14618.009  12726.029 ],[  11.517777  161.11568  -126.42785 ],[67.59247  46.401527 88.66189 ],[265.46948 187.57619 541.0852 ],[258.6595   92.44653  95.02529],114.10608,66.114784,[  385.0764 14538.159  13171.536 ],[  152.62321 14619.9     12714.372  ]
