moi_SubhaloIDRaw,snapnum,p_acceleration,p_SubhaloIDRaw,s_SubhaloIDRaw,p_SubhaloMass,s_SubhaloMass,p_SubhaloPos,s_SubhaloPos,p_SubhaloVel,s_SubhaloVel,p_SubhaloSpin,s_SubhaloSpin,p_SubhaloHalfmassRad,s_SubhaloHalfmassRad,merger_snap,xy_projection,p_face_projection,s_face_projection
67000000000001,50,31.144071692940518,50000000025239,50000000025240,3161.2236,69.60748,[ 6378.0166 25688.217  23391.035 ],[ 6671.7173 25662.514  23295.098 ],[ 132.76762  -81.885   -226.69058],[ 242.60922 -134.63889 -173.1817 ],[4208.7847 9255.745  6836.9604],[-419.72354  382.06424  438.12894],289.71054,13.98406,57,https://www.tng-project.org/api/TNG50-1/snapshots/50/subhalos/25239/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/50/subhalos/25239/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/50/subhalos/25240/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000000001,51,13.2518461781659,51000000025775,51000000025776,3288.7146,76.17266,[ 6419.1143 25668.963  23312.857 ],[ 6687.6514 25629.686  23267.252 ],[ 158.68713   -93.801796 -239.18547 ],[-108.24503  -105.41809   -53.720207],[ 4499.964  10807.438   7246.1826],[-420.73782  372.61923  378.80945],312.05112,14.850705,57,https://www.tng-project.org/api/TNG50-1/snapshots/51/subhalos/25775/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/51/subhalos/25775/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/51/subhalos/25776/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000000001,52,9.004627620462804,52000000026288,52000000026289,3356.8938,72.31885,[ 6456.548 25656.248 23268.104],[ 6653.3726 25614.432  23261.938 ],[ 169.59004  -98.88255 -244.7464 ],[-334.98947   -88.49703    -9.790449],[ 4674.6245 11036.485   7433.415 ],[-402.77896  370.00693  377.09283],312.78345,13.479424,57,https://www.tng-project.org/api/TNG50-1/snapshots/52/subhalos/26288/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/52/subhalos/26288/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/52/subhalos/26289/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000000001,53,13.247497941334176,53000000026917,53000000026918,3454.9097,23.645483,[ 6532.0947 25634.412  23214.996 ],[ 6529.245 25619.521 23238.652],[ 174.27055 -103.79465 -250.66649],[-888.9752   333.38614 -475.2977 ],[ 4612.847  10664.3125  7344.788 ],[-295.95746  342.8962   260.57867],308.8865,3.655859,57,https://www.tng-project.org/api/TNG50-1/snapshots/53/subhalos/26917/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/53/subhalos/26917/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/53/subhalos/26918/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000000001,54,15.629962117371711,54000000028241,54000000028242,3453.5098,44.556396,[ 6582.554 25605.18  23176.633],[ 6491.508 25676.014 23108.469],[ 167.21452 -107.45674 -261.26355],[ 163.18013    43.659035 -439.802   ],[ 4797.4644 10141.332   7175.3804],[-299.762     428.70282    74.884476],308.73535,7.5947943,57,https://www.tng-project.org/api/TNG50-1/snapshots/54/subhalos/28241/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/54/subhalos/28241/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/54/subhalos/28242/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000000001,55,12.144986445144212,55000000029283,55000000029284,3482.2148,40.63993,[ 6614.7524 25594.457  23100.324 ],[ 6564.443 25637.367 23052.574],[ 160.19089  -106.847824 -275.21323 ],[ 524.28656  -424.3504    -34.266422],[4393.285  9950.299  6802.1724],[-256.36255   433.70642    51.749004],305.13953,6.78218,57,https://www.tng-project.org/api/TNG50-1/snapshots/55/subhalos/29283/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/55/subhalos/29283/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/55/subhalos/29284/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000000001,56,12.865520121651562,56000000029501,56000000029505,3550.9155,8.718431,[ 6632.024 25581.531 23037.5  ],[ 6658.391 25572.416 23063.104],[ 165.85713  -117.498314 -276.61374 ],[ 112.81031 -141.69193 -389.75186],[ 4063.0615 10100.436   6783.924 ],[-20.422054  44.872265 -35.394268],307.1943,1.5153457,57,https://www.tng-project.org/api/TNG50-1/snapshots/56/subhalos/29501/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/56/subhalos/29501/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/56/subhalos/29505/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000000001,57,7.928945627638405,57000000030626,57000000030680,3573.4504,0.17690575,[ 6670.088 25554.164 22978.63 ],[ 6734.9297 25510.66   23010.277 ],[ 164.60124  -127.215904 -284.95117 ],[-132.62459 -127.28272  187.588  ],[3754.403  9628.623  6055.0195],[ 1.1481224 -3.730094  -2.9582145],308.1044,0.17177667,57,https://www.tng-project.org/api/TNG50-1/snapshots/57/subhalos/30626/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/57/subhalos/30626/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/57/subhalos/30680/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000000001,58,11.327743268291922,58000000030710,58000000030935,3572.9954,0.1425749,[ 6696.2847 25532.98   22934.389 ],[ 6773.4937 25439.36   22474.33  ],[ 166.88022 -133.54358 -289.15057],[ 35.57464 -79.84725 130.53725],[3469.36  9351.289 5534.888],[-3.841678  -2.4394825  4.735279 ],308.40466,4.9244056,57,https://www.tng-project.org/api/TNG50-1/snapshots/58/subhalos/30710/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/58/subhalos/30710/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/58/subhalos/30935/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000000001,59,17.387878576979748,59000000032344,59000000032392,3567.8098,0.21638429,[ 6724.6045 25505.414  22872.32  ],[ 6783.2603 25544.738  22832.055 ],[ 169.08546 -143.11511 -294.7933 ],[-105.58118    60.955128 -432.27188 ],[3362.6904 8564.271  5352.6055],[ 6.0927396 -1.1782148  1.3365214],300.85095,0.20693159,57,https://www.tng-project.org/api/TNG50-1/snapshots/59/subhalos/32344/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/59/subhalos/32344/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/59/subhalos/32392/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000000001,60,17.73711761962486,60000000034594,60000000034826,3593.7754,0.13434124,[ 6745.1865 25477.865  22825.172 ],[ 6779.868 25419.361 22597.   ],[ 171.91711 -156.83287 -305.0959 ],[ -2.4865673  -3.728109  564.36017  ],[3349.684 8012.022 5173.465],[-4.3481107   0.13260972  3.5192626 ],290.92578,4.605924,57,https://www.tng-project.org/api/TNG50-1/snapshots/60/subhalos/34594/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/60/subhalos/34594/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/60/subhalos/34826/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000000001,61,13.288566836628922,61000000034071,61000000034125,3570.8665,0.1748615,[ 6778.31  25439.223 22762.588],[ 6743.932 25441.988 22827.914],[ 171.81784 -170.00894 -316.96967],[-342.89362    20.306213 -413.2382  ],[3491.7913 7705.9404 5205.0967],[ 0.7334404 -3.4060736 -3.2691128],278.33945,0.16742092,57,https://www.tng-project.org/api/TNG50-1/snapshots/61/subhalos/34071/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/61/subhalos/34071/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/61/subhalos/34125/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000000001,62,11.946225533651328,62000000035058,62000000035573,3573.6296,0.048089392,[ 6803.5894 25410.766  22718.09  ],[ 7107.7495 25173.979  22318.982 ],[ 172.51561 -179.05022 -326.6833 ],[-250.20102  104.36297  238.2621 ],[3597.3552 7623.829  5464.915 ],[-0.9311182   1.4275932  -0.11099679],278.14218,3.4761872,57,https://www.tng-project.org/api/TNG50-1/snapshots/62/subhalos/35058/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/62/subhalos/35058/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/62/subhalos/35573/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000000001,63,12.358311457244987,63000000035581,63000000036057,3596.1362,0.0509979,[ 6826.3813 25381.145  22669.844 ],[ 7468.841 25425.42  23001.422],[ 174.14592 -187.41609 -335.05386],[-504.18622  119.35105 -116.85757],[3702.308 7583.491 5113.869],[ 2.6366634  -4.112742   -0.55454606],279.40308,5.508923,57,https://www.tng-project.org/api/TNG50-1/snapshots/63/subhalos/35581/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/63/subhalos/35581/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/63/subhalos/36057/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000000001,64,21.09932069112857,64000000038139,64000000038642,3651.076,0.04684843,[ 6851.448 25350.85  22618.943],[ 7380.5586 25443.781  22977.748 ],[ 176.88525 -193.9846  -345.15726],[-577.1583    98.16762 -183.51431],[3726.2207 7733.7944 4941.4307],[ 5.2089934 -4.856615   0.5480025],281.93964,5.1526217,57,https://www.tng-project.org/api/TNG50-1/snapshots/64/subhalos/38139/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/64/subhalos/38139/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/64/subhalos/38642/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000000001,65,16.71691499131543,65000000038299,65000000038340,3749.5146,0.324219,[ 6884.6   25307.865 22552.52 ],[ 6880.1665 25301.693  22552.967 ],[ 177.96806 -210.04562 -358.79736],[ 628.3054  -667.93646 -686.2184 ],[3744.2556 7941.507  4343.5967],[ 1.4765203 -2.4015043  2.897845 ],284.6565,0.11352868,57,https://www.tng-project.org/api/TNG50-1/snapshots/65/subhalos/38299/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/65/subhalos/38299/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/65/subhalos/38340/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000000001,66,16.87867059132203,66000000000001,66000000000106,3252.2444,0.43838575,[ 6910.5327 25273.914  22499.164 ],[ 6913.2095 25278.18   22499.254 ],[ 173.34589 -222.47528 -368.9755 ],[-452.72095  161.545    156.27359],[2993.497  7392.7773 2535.1458],[ 3.8405173 -2.3802562  2.3704972],241.26778,0.10824223,57,https://www.tng-project.org/api/TNG50-1/snapshots/66/subhalos/1/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/66/subhalos/1/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/66/subhalos/106/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000054053,50,137.2522341997869,50000000274956,50000000274957,67.51887,19.830706,[23646.705 14666.639  1980.325],[23614.652 14748.545  2115.857],[-142.98985  137.61894  447.20215],[-200.50645    79.156624  281.5104  ],[ -643.11945 -1677.8213    705.05786],[ 247.42393 -326.59784  387.2397 ],102.87475,21.656979,58,https://www.tng-project.org/api/TNG50-1/snapshots/50/subhalos/274956/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/50/subhalos/274956/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/50/subhalos/274957/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000054053,51,34.25029246038192,51000000277885,51000000277886,84.83111,10.32472,[23563.033  14769.466   2192.3943],[23607.146  14711.587   2119.3394],[-174.65015  125.35585  408.1408 ],[-163.29863  187.92545  554.0329 ],[ -506.9366 -2122.3103  1148.306 ],[ -41.18995   -23.367596 -223.6984  ],108.08496,14.864799,58,https://www.tng-project.org/api/TNG50-1/snapshots/51/subhalos/277885/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/51/subhalos/277885/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/51/subhalos/277886/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000054053,52,44.84469304099412,52000000283349,52000000283350,92.10804,6.4287567,[23534.865  14778.909   2238.6472],[23577.803  14744.845   2209.7178],[-175.86119  135.67874  440.77597],[-205.7091   229.40779  588.8856 ],[ -564.35785 -2085.3193   1167.6045 ],[ -43.124104  -68.06406  -198.76804 ],92.3308,8.238655,58,https://www.tng-project.org/api/TNG50-1/snapshots/52/subhalos/283349/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/52/subhalos/283349/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/52/subhalos/283350/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000054053,53,53.62403134300681,53000000043101,53000000043117,84.69606,3.4939704,[23512.746  14786.294   2305.9778],[23515.668  14801.479   2335.5923],[-179.31981  149.18475  483.3984 ],[-369.55334  268.91577  523.0986 ],[ -593.8218 -1934.6521  1089.3043],[ -27.000921  -65.54028  -146.31073 ],65.58096,3.8290854,58,https://www.tng-project.org/api/TNG50-1/snapshots/53/subhalos/43101/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/53/subhalos/43101/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/53/subhalos/43117/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000054053,54,70.04602553519403,54000000045004,54000000045016,76.15307,5.087485,[23494.578 14811.077  2407.845],[23445.934  14848.252   2442.3704],[-186.17549  170.87416  531.95874],[-278.47922  179.66556  496.15265],[ -624.38684 -1901.974    1020.2527 ],[ -55.994804  -84.113014 -128.24344 ],69.87337,5.210476,58,https://www.tng-project.org/api/TNG50-1/snapshots/54/subhalos/45004/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/54/subhalos/45004/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/54/subhalos/45016/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000054053,55,62.949866042330704,55000000046172,55000000046184,74.581436,5.5664945,[23453.268  14850.553   2528.6997],[23396.39   14883.349   2556.2026],[-190.08322  201.53816  594.8149 ],[-194.60489  160.07759  542.35736],[ -583.4319 -1873.0436   959.3503],[-56.703323 -92.93251  -91.147354],70.603905,5.519221,58,https://www.tng-project.org/api/TNG50-1/snapshots/55/subhalos/46172/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/55/subhalos/46172/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/55/subhalos/46184/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000054053,56,178.4801777382607,56000000046470,56000000046481,66.296,5.966709,[23421.125  14888.997   2632.7874],[23370.355  14910.223   2647.8005],[-190.29984  231.7619   650.0341 ],[-125.07928  165.27219  588.09485],[ -514.8306 -1756.8699   819.6483],[-55.46843  -95.54115  -53.963886],64.082985,6.2532344,58,https://www.tng-project.org/api/TNG50-1/snapshots/56/subhalos/46470/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/56/subhalos/46470/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/56/subhalos/46481/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000054053,57,304.4566457515493,57000000047363,57000000047398,57.162827,0.6797447,[23364.143  14948.218   2785.6125],[23360.533  14949.889   2788.9946],[-157.18388  274.93256  731.6242 ],[-362.28403  263.42053  614.3362 ],[ -386.13083 -1318.7954    603.03674],[  5.9318504 -40.818798  -13.53238  ],38.685158,0.9927449,58,https://www.tng-project.org/api/TNG50-1/snapshots/57/subhalos/47363/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/57/subhalos/47363/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/57/subhalos/47398/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000054053,58,197.66578299413737,58000000047221,58000000047319,47.531025,0.112053625,[23336.371 14999.694  2915.075],[23311.219  14997.851   2915.2908],[-135.166    330.52737  805.66815],[-235.96574  316.75156  631.0588 ],[-333.9577  -966.1932   433.27148],[  0.10433573 -12.475512     0.3151227 ],30.247128,2.153996,58,https://www.tng-project.org/api/TNG50-1/snapshots/58/subhalos/47221/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/58/subhalos/47221/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/58/subhalos/47319/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000054053,59,318.94635996422244,59000000048195,59000000048266,34.787373,0.22966976,[23306.95   15089.222   3104.9065],[23311.418 15085.374  3085.748],[-92.02127 484.18533 922.28516],[ 114.074265  495.94443  1043.1356  ],[-322.7455  -719.55743  208.48502],[ 21.590233  -9.582129 -40.63825 ],21.655905,1.4478189,58,https://www.tng-project.org/api/TNG50-1/snapshots/59/subhalos/48195/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/59/subhalos/48195/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/59/subhalos/48266/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
